 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
 0 6.666667e-02 1.333333e-01 2.000000e-01 2.666667e-01 3.333333e-01 4.000000e-01 4.666667e-01 5.333333e-01 6.000000e-01 6.666667e-01 7.333333e-01 8.000000e-01 8.666667e-01 9.333333e-01 1 1.066667e+00 1.133333e+00 1.200000e+00 1.266667e+00 1.333333e+00 1.400000e+00 1.466667e+00 1.533333e+00 1.600000e+00 1.666667e+00 1.733333e+00 1.800000e+00 1.866667e+00 1.933333e+00 2
